Province,Year,Zone,Candidate,Number,Party,Score
น่าน,2554,1,นางสิรินทร  รามสูต,1,เพื่อไทย,56871
น่าน,2554,1,นายเชาวฤทธิ์  ขจรพงศ์กีรติ,2,ชาติพัฒนาเพื่อแผ่นดิน,2435
น่าน,2554,1,นางสาวนฤมล  บริคุธ,10,ประชาธิปัตย์,27410
น่าน,2554,1,นายชินราช  คล้ายเนียม,36,พลังคนกีฬา,203
น่าน,2554,2,นายชลน่าน  ศรีแก้ว,1,เพื่อไทย,62339
น่าน,2554,2,นายล้วน  ธงเงิน,2,ชาติพัฒนาเพื่อแผ่นดิน,740
น่าน,2554,2,นายจาตุรนต์  อินนา,10,ประชาธิปัตย์,26826
น่าน,2554,3,นายณัฐพงษ์  สุปริยศิลป์,1,เพื่อไทย,45809
น่าน,2554,3,นายอนุรักษ์  ขันทะสีมา,2,ชาติพัฒนาเพื่อแผ่นดิน,488
น่าน,2554,3,นายตะวัน  สวนนันท์,10,ประชาธิปัตย์,7987
น่าน,2554,3,นายดร  งามธุระ,16,ภูมิใจไทย,26405
บึงกาฬ,2554,1,นายเชิดพงศ์  ราชป้องขันธ์,1,เพื่อไทย,51465
บึงกาฬ,2554,1,นายสงกรานต์  คำพิไสย์,2,ชาติพัฒนาเพื่อแผ่นดิน,33453
บึงกาฬ,2554,1,นางสาวพลอยเพ็ญ  พิมพ์เกษ,10,ประชาธิปัตย์,1220
บึงกาฬ,2554,1,นายกิตติพัฒนพงษ์  กิติกังวล,14,กิจสังคม,197
บึงกาฬ,2554,1,นางแว่นฟ้า  ทองศรี,16,ภูมิใจไทย,13524
บึงกาฬ,2554,1,นายบุญ  บัวทอง,18,เพื่อฟ้าดิน,25
บึงกาฬ,2554,1,นายบุญหลัน  พิมน,28,พลังสังคมไทย,19
บึงกาฬ,2554,1,นายกิตติมศักดิ์  พระราช,34,ความหวังใหม่,34
บึงกาฬ,2554,1,นายสากล  นันทรักษ์,39,เพื่อนเกษตรไทย,6
บึงกาฬ,2554,2,นายไตรรงค์  ติธรรม,1,เพื่อไทย,53982
บึงกาฬ,2554,2,นายสมเกียรติ์  ลามคำ,2,ชาติพัฒนาเพื่อแผ่นดิน,37393
บึงกาฬ,2554,2,นายวินัย  ติยะบุตร,10,ประชาธิปัตย์,2088
บึงกาฬ,2554,2,นายณรงค์  อินโพธิษา,16,ภูมิใจไทย,2027
บึงกาฬ,2554,2,นายพิทยา  พระราช,34,ความหวังใหม่,59
บุรีรัมย์,2554,1,พันตำรวจโทกิตติฤทธิ์  พูนสวัสดิ์,1,เพื่อไทย,21599
บุรีรัมย์,2554,1,นายนภดล  อังคสุภณ,10,ประชาธิปัตย์,10261
บุรีรัมย์,2554,1,นายสนอง  เทพอักษรณรงค์,16,ภูมิใจไทย,46778
บุรีรัมย์,2554,2,นายกฤช  อุปจันแพงวงศ์,1,เพื่อไทย,20450
บุรีรัมย์,2554,2,นายสุรศักดิ์  นาคดี,2,ชาติพัฒนาเพื่อแผ่นดิน,20126
บุรีรัมย์,2554,2,นายธีรวุฒิ  ทับทิมหิน,10,ประชาธิปัตย์,2971
บุรีรัมย์,2554,2,นายรังสิกร  ทิมาตฤกะ,16,ภูมิใจไทย,34651
บุรีรัมย์,2554,3,นายอาทิตย์  ยุทธเสรี,1,เพื่อไทย,33234
บุรีรัมย์,2554,3,นายมนูญ  มนูขจร,10,ประชาธิปัตย์,5447
บุรีรัมย์,2554,3,นายโตเกียว  ศรีบาล,14,กิจสังคม,158
บุรีรัมย์,2554,3,นายโสภณ  ซารัมย์,16,ภูมิใจไทย,44182
บุรีรัมย์,2554,3,นายวุฒิพงษ์  เหลืองอุดมชัย,21,ชาติไทยพัฒนา,100
บุรีรัมย์,2554,4,นายสราวุฒิ  แหวนมุกข์,1,เพื่อไทย,28282
บุรีรัมย์,2554,4,นายนพรัตน์  ฉิมรัมย์,10,ประชาธิปัตย์,4779
บุรีรัมย์,2554,4,นางอารีญาภรณ์  ซารัมย์,16,ภูมิใจไทย,51095
บุรีรัมย์,2554,4,นายปริวัชร  มณีเติม,21,ชาติไทยพัฒนา,115
บุรีรัมย์,2554,5,พันตำรวจเอกอุดร  ชาญนุวงศ์,1,เพื่อไทย,29459
บุรีรัมย์,2554,5,นายพรพิพัฒน์  หลอมประโคน,9,พลังมวลชน,257
บุรีรัมย์,2554,5,นายสุประดิษฐ์  แสนทวีสุข,10,ประชาธิปัตย์,6997
บุรีรัมย์,2554,5,นายมนต์ไชย  ชาติวัฒนศิริ,16,ภูมิใจไทย,40033
บุรีรัมย์,2554,5,นายวีรชัช  สายดวง,34,ความหวังใหม่,50
บุรีรัมย์,2554,6,นายพรชัย  ศรีสุริยันโยธิน,1,เพื่อไทย,41777
บุรีรัมย์,2554,6,นายนาคินทร์  ปิ่นศิริ,10,ประชาธิปัตย์,4836
บุรีรัมย์,2554,6,นายไตรเทพ  งามกมล,16,ภูมิใจไทย,39815
บุรีรัมย์,2554,6,นายชัยพิบูล  ไชยชาติ,34,ความหวังใหม่,30
บุรีรัมย์,2554,6,นายไตรสิทธิ์  เตียประสิทธิ์,36,พลังคนกีฬา,67
บุรีรัมย์,2554,7,นายหนูแดง  วรรณกางซ้าย,1,เพื่อไทย,46728
บุรีรัมย์,2554,7,นายภุชงค์  เลาหศิริวงศ์,10,ประชาธิปัตย์,6425
